名前,年月,チーム,背番号,得セット,失セット,勝敗,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
加藤大雄,2021-01,富士通カワサキレッドスピリッツ,7,9,2,3,8,26,12,3,46.2,34.6,0,0,0,7,41,2,1,11,2,0,1,21,,1.5,0.88,11.0,25.0
加藤大雄,2021-02,富士通カワサキレッドスピリッツ,7,15,0,5,11,27,10,0,37.0,37.0,0,0,0,6,42,4,6,8,1,1,0,20,,0.91,0.55,10.7,100.0
加藤大雄,2021-03,富士通カワサキレッドスピリッツ,7,6,1,2,7,19,5,3,26.3,10.5,0,0,0,2,32,1,1,9,3,2,0,8,,0.71,0.29,9.4,66.7
加藤遼太,2020-10,兵庫デルフィーノ,8,0,3,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
加藤遼太,2020-11,兵庫デルフィーノ,8,1,12,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
加藤遼太,2020-12,兵庫デルフィーノ,8,3,9,0,1,0,0,0,,,0,0,0,0,1,0,0,1,0,0,0,0,,0.0,0.0,25.0,
加藤遼太,2021-01,兵庫デルフィーノ,8,0,3,0,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
加藤遼太,2021-02,兵庫デルフィーノ,8,0,12,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
勝本真太郎,2020-10,つくばユナイテッドSunGAIA,14,7,4,2,9,0,0,0,,,0,0,0,0,13,0,2,4,0,0,0,0,,0.0,0.0,3.8,
勝本真太郎,2020-11,つくばユナイテッドSunGAIA,14,6,13,1,16,32,14,3,43.8,34.4,5,0,2,1,20,2,0,6,0,0,0,17,0.0,0.88,0.06,17.5,
勝本真太郎,2020-12,つくばユナイテッドSunGAIA,14,0,3,0,3,0,0,0,,,0,0,0,0,3,0,0,0,0,0,0,0,,0.0,0.0,0.0,
北田陽季,2020-10,ヴィアティン三重,23,1,9,0,7,41,11,5,26.8,14.6,10,1,3,2,20,2,2,9,5,0,2,15,10.0,1.57,0.29,18.8,20.0
北田陽季,2020-11,ヴィアティン三重,23,7,4,2,8,48,18,8,37.5,20.8,17,5,5,2,19,2,2,4,4,0,1,22,29.4,2.25,0.25,13.2,12.5
北田陽季,2020-12,ヴィアティン三重,23,3,6,0,3,8,5,1,62.5,50.0,0,0,0,0,8,0,2,1,0,0,0,5,,1.67,0.0,-3.1,
北田陽季,2021-01,ヴィアティン三重,23,4,3,1,6,23,8,3,34.8,21.7,2,0,1,2,27,1,1,8,0,0,0,11,0.0,1.33,0.33,10.2,
北田陽季,2021-02,ヴィアティン三重,23,8,9,2,14,44,21,2,47.7,43.2,1,0,0,8,52,2,3,10,4,2,0,31,0.0,1.5,0.57,7.2,50.0
十良澤太一,2020-10,サフィルヴァ北海道,11,3,4,1,1,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,
十良澤太一,2020-11,サフィルヴァ北海道,11,0,6,0,2,0,0,0,,,0,0,0,1,2,0,1,0,0,0,0,1,,0.0,0.5,-12.5,
十良澤太一,2021-02,サフィルヴァ北海道,11,0,6,0,3,0,0,0,,,0,0,0,0,6,0,1,3,0,0,0,0,,0.0,0.0,8.3,
古川一輝,2020-10,きんでんトリニティーブリッツ,15,1,3,0,1,1,1,0,100.0,100.0,0,0,0,0,1,0,0,0,0,0,0,1,,1.0,0.0,0.0,
古川一輝,2020-11,きんでんトリニティーブリッツ,15,4,18,0,9,45,19,3,42.2,35.6,0,0,0,2,25,0,3,4,0,0,0,21,,2.11,0.22,1.0,
古川一輝,2020-12,きんでんトリニティーブリッツ,15,3,4,1,1,3,1,1,33.3,0.0,0,0,0,1,3,0,0,1,0,0,0,2,,1.0,1.0,8.3,
古田史郎,2020-11,ヴォレアス北海道,4,12,4,4,9,63,32,3,50.8,46.0,22,10,2,8,28,4,5,8,0,0,0,44,45.5,3.56,0.89,17.0,
古田史郎,2020-12,ヴォレアス北海道,4,6,1,2,4,44,23,2,52.3,47.7,15,7,1,6,12,1,4,5,0,0,0,30,46.7,5.75,1.5,10.4,
古田史郎,2021-02,ヴォレアス北海道,4,9,3,3,10,56,32,1,57.1,55.4,16,10,1,8,21,2,5,3,0,0,0,42,62.5,3.2,0.8,7.1,
古田史郎,2021-03,ヴォレアス北海道,4,3,3,1,4,32,15,1,46.9,43.8,11,6,0,2,13,1,2,10,0,0,0,18,54.5,3.75,0.5,23.1,
吉田康祐,2020-10,サフィルヴァ北海道,5,3,4,1,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
吉田康祐,2020-11,サフィルヴァ北海道,5,5,12,1,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
吉田康祐,2020-12,サフィルヴァ北海道,5,1,6,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
吉田康祐,2021-02,サフィルヴァ北海道,5,3,3,1,2,3,3,0,100.0,100.0,0,0,0,1,5,0,1,0,0,0,0,4,,1.5,0.5,-5.0,
吉田綜眞,2020-10,富士通カワサキレッドスピリッツ,5,3,0,1,2,7,2,2,28.6,0.0,0,0,0,0,2,0,0,1,0,0,0,2,,1.0,0.0,12.5,
吉田綜眞,2020-11,富士通カワサキレッドスピリッツ,5,21,2,7,7,28,12,1,42.9,39.3,6,2,0,1,21,0,0,3,0,0,0,13,33.3,1.71,0.14,3.6,
吉田綜眞,2020-12,富士通カワサキレッドスピリッツ,5,6,0,2,1,2,2,0,100.0,100.0,0,0,0,0,1,0,0,0,0,0,0,2,,2.0,0.0,0.0,
吉田綜眞,2021-01,富士通カワサキレッドスピリッツ,5,3,1,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
吉田裕亮,2021-01,ヴィアティン三重,13,1,3,0,4,36,15,5,41.7,27.8,2,0,2,0,17,3,1,6,27,6,13,18,0.0,3.75,0.0,25.0,46.3
吉田裕亮,2021-02,ヴィアティン三重,13,2,9,0,9,39,17,3,43.6,35.9,3,2,1,0,24,0,3,7,36,20,9,17,66.7,1.89,0.0,4.2,68.1
吉田魁成,2020-11,大同特殊鋼レッドスター,3,7,6,2,13,53,29,2,54.7,50.9,0,0,0,1,44,2,6,7,2,1,0,32,,2.23,0.08,5.1,50.0
吉田魁成,2020-12,大同特殊鋼レッドスター,3,9,6,3,15,59,31,1,52.5,50.8,0,0,0,5,48,2,3,6,1,0,0,38,,2.07,0.33,5.7,0.0
吉田魁成,2021-02,大同特殊鋼レッドスター,3,5,5,1,10,49,30,5,61.2,51.0,0,0,0,6,32,1,3,3,0,0,0,37,,3.0,0.6,3.1,
和治裕太,2020-10,きんでんトリニティーブリッツ,17,1,3,0,4,17,6,0,35.3,35.3,0,0,0,1,13,1,5,2,0,0,0,8,,1.5,0.25,1.9,
土井友登,2020-10,つくばユナイテッドSunGAIA,12,7,4,2,3,0,0,0,,,0,0,0,0,7,1,0,2,0,0,0,1,,0.0,0.0,21.4,
土井友登,2020-11,つくばユナイテッドSunGAIA,12,6,13,1,8,0,0,0,,,0,0,0,0,21,1,0,4,0,0,0,1,,0.0,0.0,9.5,
土井友登,2020-12,つくばユナイテッドSunGAIA,12,0,3,0,3,0,0,0,,,0,0,0,0,7,0,0,3,0,0,0,0,,0.0,0.0,10.7,
土井友登,2021-01,つくばユナイテッドSunGAIA,12,9,1,3,10,1,0,0,0.0,0.0,0,0,0,2,51,0,1,6,0,0,0,2,,0.0,0.2,2.5,
土井友登,2021-02,つくばユナイテッドSunGAIA,12,7,10,2,11,0,0,0,,,0,0,0,0,27,1,2,9,2,0,0,1,,0.0,0.0,10.2,0.0
堀内雄斗,2020-10,埼玉アザレア,19,3,1,1,1,0,0,0,,,0,0,0,0,0,0,0,0,1,1,0,0,,0.0,0.0,,100.0
堀内雄斗,2020-11,埼玉アザレア,19,1,6,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
堀内雄斗,2020-12,埼玉アザレア,19,3,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
境龍生,2020-11,大同特殊鋼レッドスター,13,7,6,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
境龍生,2020-12,大同特殊鋼レッドスター,13,9,6,3,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
境龍生,2021-01,大同特殊鋼レッドスター,13,1,3,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
境龍生,2021-02,大同特殊鋼レッドスター,13,11,8,3,11,84,44,11,52.4,39.3,24,14,7,1,32,0,9,6,41,25,9,45,58.3,4.0,0.09,-2.3,72.0
外崎航平,2020-10,ヴィアティン三重,10,1,9,0,10,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
外崎航平,2020-11,ヴィアティン三重,10,7,4,2,11,0,0,0,,,0,0,0,0,0,0,0,0,10,9,0,0,,0.0,0.0,,90.0
外崎航平,2020-12,ヴィアティン三重,10,3,6,0,9,0,0,0,,,0,0,0,0,0,0,0,0,21,15,5,0,,0.0,0.0,,83.3
外崎航平,2021-01,ヴィアティン三重,10,4,3,1,7,0,0,0,,,0,0,0,0,3,0,1,2,24,10,8,0,,0.0,0.0,8.3,58.3
外崎航平,2021-02,ヴィアティン三重,10,8,9,2,15,0,0,0,,,0,0,0,0,0,0,0,0,32,18,5,0,,0.0,0.0,,64.1
大村翔哉,2020-11,東京ヴェルディ,22,9,10,3,14,78,33,8,42.3,32.1,31,15,3,2,37,0,6,12,0,0,0,35,48.4,2.36,0.14,4.1,
大村翔哉,2020-12,東京ヴェルディ,22,10,6,3,8,68,29,5,42.6,35.3,25,13,2,2,25,0,4,7,0,0,0,31,52.0,3.62,0.25,3.0,
大村翔哉,2021-01,東京ヴェルディ,22,0,6,0,5,55,25,2,45.5,41.8,28,11,2,0,22,2,3,9,0,0,0,27,39.3,5.0,0.0,15.9,
大浦坂健太,2020-10,ヴィアティン三重,12,1,9,0,10,0,0,0,,,0,0,0,0,0,0,0,0,50,28,8,0,,0.0,0.0,,64.0
大浦坂健太,2020-11,ヴィアティン三重,12,7,4,2,11,0,0,0,,,0,0,0,0,0,0,0,0,44,24,12,0,,0.0,0.0,,68.2
大浦坂健太,2020-12,ヴィアティン三重,12,3,6,0,9,0,0,0,,,0,0,0,0,0,0,0,0,21,15,4,0,,0.0,0.0,,81.0
大浦坂健太,2021-01,ヴィアティン三重,12,3,0,1,3,0,0,0,,,0,0,0,0,0,0,0,0,19,10,6,0,,0.0,0.0,,68.4
大浦坂健太,2021-02,ヴィアティン三重,12,7,6,2,12,0,0,0,,,0,0,0,0,0,0,0,0,56,25,15,0,,0.0,0.0,,58.0
大賀惠介,2020-10,きんでんトリニティーブリッツ,5,1,3,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
大賀惠介,2020-11,きんでんトリニティーブリッツ,5,4,18,0,11,0,0,0,,,0,0,0,0,6,0,0,0,19,9,7,0,,0.0,0.0,0.0,65.8
大賀惠介,2020-12,きんでんトリニティーブリッツ,5,3,4,1,2,0,0,0,,,0,0,0,0,0,0,0,0,6,1,3,0,,0.0,0.0,,41.7
奈琳剣,2020-11,東京ヴェルディ,19,3,7,1,8,0,0,0,,,0,0,0,0,12,1,2,4,0,0,0,1,,0.0,0.0,12.5,
奈琳剣,2021-01,東京ヴェルディ,19,0,6,0,2,0,0,0,,,0,0,0,0,3,1,2,0,0,0,0,1,,0.0,0.0,16.7,
奥田基嗣,2020-10,サフィルヴァ北海道,4,3,4,1,7,31,18,1,58.1,54.8,0,0,0,4,21,1,6,4,0,0,0,23,,2.57,0.57,2.4,
奥田基嗣,2020-11,サフィルヴァ北海道,4,5,15,1,20,50,26,3,52.0,46.0,0,0,0,3,43,1,13,6,3,2,0,30,,1.3,0.15,-1.7,66.7
奥田基嗣,2020-12,サフィルヴァ北海道,4,1,6,0,7,34,17,1,50.0,47.1,0,0,0,2,20,0,0,6,1,0,1,19,,2.43,0.29,7.5,50.0
奥田基嗣,2021-02,サフィルヴァ北海道,4,6,7,2,13,38,22,1,57.9,55.3,0,0,0,6,40,1,3,7,4,2,1,29,,1.69,0.46,5.0,62.5
奥田基嗣,2021-03,サフィルヴァ北海道,4,1,6,0,7,20,7,1,35.0,30.0,0,0,0,3,19,0,1,4,1,0,1,10,,1.0,0.43,3.9,50.0
奥田晃,2020-10,兵庫デルフィーノ,22,0,3,0,3,0,0,0,,,0,0,0,0,3,0,0,0,0,0,0,0,,0.0,0.0,0.0,
奥田晃,2020-11,兵庫デルフィーノ,22,4,14,1,13,0,0,0,,,0,0,0,3,5,0,0,1,0,0,0,3,,0.0,0.23,5.0,
奥田晃,2020-12,兵庫デルフィーノ,22,3,12,0,9,0,0,0,,,0,0,0,0,4,0,0,0,0,0,0,0,,0.0,0.0,0.0,
奥田晃,2021-01,兵庫デルフィーノ,22,0,6,0,4,3,1,0,33.3,33.3,0,0,0,0,8,0,0,5,1,0,0,1,,0.25,0.0,15.6,0.0
奥田晃,2021-02,兵庫デルフィーノ,22,2,21,0,19,3,2,0,66.7,66.7,0,0,0,1,23,0,1,1,0,0,0,3,,0.11,0.05,0.0,
安田瑛亮,2020-10,ヴィアティン三重,16,1,9,0,10,53,24,9,45.3,28.3,1,1,0,3,36,5,13,9,109,56,29,32,100.0,2.4,0.3,11.1,64.7
安田瑛亮,2020-11,ヴィアティン三重,16,4,3,1,3,9,5,0,55.6,55.6,0,0,0,0,14,1,5,1,20,13,5,6,,1.67,0.0,0.0,77.5
安田瑛亮,2020-12,ヴィアティン三重,16,3,6,0,7,30,13,2,43.3,36.7,1,0,0,0,22,0,7,4,86,50,24,13,0.0,1.86,0.0,-3.4,72.1
安田瑛亮,2021-02,ヴィアティン三重,16,7,6,2,10,52,18,8,34.6,19.2,0,0,0,1,52,2,7,14,100,57,32,21,,1.8,0.1,7.2,73.0
宮田航輔,2020-11,東京ヴェルディ,4,9,10,3,19,0,0,0,,,0,0,0,0,0,0,0,0,61,21,21,0,,0.0,0.0,,51.6
宮田航輔,2020-12,東京ヴェルディ,4,10,6,3,16,0,0,0,,,0,0,0,0,0,0,0,0,4,0,2,0,,0.0,0.0,,25.0
宮田航輔,2021-01,東京ヴェルディ,4,0,6,0,6,0,0,0,,,0,0,0,0,0,0,0,0,14,6,5,0,,0.0,0.0,,60.7
家近滉一,2020-10,ヴォレアス北海道,5,6,1,2,3,12,7,1,58.3,50.0,1,1,0,2,9,0,2,0,29,14,7,9,100.0,2.33,0.67,-5.6,60.3
家近滉一,2020-11,ヴォレアス北海道,5,18,4,6,13,62,34,6,54.8,45.2,8,4,2,3,60,5,9,21,72,29,21,42,50.0,2.62,0.23,13.3,54.9
家近滉一,2020-12,ヴォレアス北海道,5,6,1,2,4,11,7,1,63.6,54.5,1,0,0,0,16,0,3,6,23,15,2,7,0.0,1.75,0.0,4.7,69.6
家近滉一,2021-02,ヴォレアス北海道,5,9,3,3,4,18,7,1,38.9,33.3,1,0,0,0,11,0,5,2,29,7,7,7,0.0,1.75,0.0,-6.8,36.2
家近滉一,2021-03,ヴォレアス北海道,5,3,3,1,3,17,7,2,41.2,29.4,0,0,0,1,14,0,5,2,24,9,7,8,,2.33,0.33,-5.4,52.1
寺尾壮太,2020-11,大同特殊鋼レッドスター,18,7,6,2,13,97,43,6,44.3,38.1,26,12,2,1,29,1,7,7,0,0,0,45,46.2,3.31,0.08,3.4,
寺尾壮太,2020-12,大同特殊鋼レッドスター,18,9,6,3,14,87,35,9,40.2,29.9,22,7,2,5,40,0,9,5,0,0,0,40,31.8,2.5,0.36,-2.5,
寺尾壮太,2021-02,大同特殊鋼レッドスター,18,5,5,1,9,60,25,4,41.7,35.0,16,8,1,5,42,3,7,6,0,0,0,33,50.0,2.78,0.56,6.5,
小堀優,2020-10,埼玉アザレア,16,3,1,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
小堀優,2020-11,埼玉アザレア,16,1,6,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
小堀優,2020-12,埼玉アザレア,16,7,4,2,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
小堀優,2021-01,埼玉アザレア,16,3,0,1,2,0,0,0,,,0,0,0,0,0,0,0,0,3,1,0,0,,0.0,0.0,,33.3
小堀優,2021-02,埼玉アザレア,16,12,3,4,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
小堀優,2021-03,埼玉アザレア,16,3,3,1,1,0,0,0,,,0,0,0,0,3,0,0,1,0,0,0,0,,0.0,0.0,8.3,
小島大輝,2020-11,埼玉アザレア,13,1,6,0,4,2,1,0,50.0,50.0,0,0,0,0,3,0,0,1,0,0,0,1,,0.25,0.0,8.3,
小島大輝,2020-12,埼玉アザレア,13,10,4,3,7,25,8,3,32.0,20.0,0,0,0,2,31,2,0,2,2,1,0,12,,1.14,0.29,8.1,50.0
小島大輝,2021-01,埼玉アザレア,13,3,0,1,1,2,2,0,100.0,100.0,0,0,0,0,4,1,0,3,0,0,0,3,,2.0,0.0,43.8,
小島大輝,2021-02,埼玉アザレア,13,12,3,4,2,4,2,0,50.0,50.0,0,0,0,0,2,0,0,0,0,0,0,2,,1.0,0.0,0.0,
小島大輝,2021-03,埼玉アザレア,13,3,3,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
小松一哉,2020-11,東京ヴェルディ,2,9,10,3,18,111,37,19,33.3,16.2,15,4,2,9,59,0,10,3,86,26,25,46,26.7,2.06,0.5,-3.0,44.8
小松一哉,2020-12,東京ヴェルディ,2,10,6,3,16,100,39,7,39.0,32.0,17,7,1,7,66,0,2,6,102,45,29,46,41.2,2.44,0.44,1.5,58.3
小松一哉,2021-01,東京ヴェルディ,2,0,6,0,6,45,16,4,35.6,26.7,10,4,2,0,18,0,1,1,59,22,16,16,40.0,2.67,0.0,0.0,50.8
小林慎平,2020-10,富士通カワサキレッドスピリッツ,6,3,0,1,3,0,0,0,,,0,0,0,0,0,0,0,0,9,8,1,0,,0.0,0.0,,94.4
小林慎平,2020-11,富士通カワサキレッドスピリッツ,6,21,2,7,23,0,0,0,,,0,0,0,0,0,0,0,0,76,51,18,0,,0.0,0.0,,78.9
小林慎平,2020-12,富士通カワサキレッドスピリッツ,6,6,0,2,6,0,0,0,,,0,0,0,0,0,0,0,0,16,6,4,0,,0.0,0.0,,50.0
小林慎平,2021-01,富士通カワサキレッドスピリッツ,6,9,2,3,11,0,0,0,,,0,0,0,0,0,0,0,0,66,37,16,0,,0.0,0.0,,68.2
小林慎平,2021-02,富士通カワサキレッドスピリッツ,6,15,0,5,15,0,0,0,,,0,0,0,0,0,0,0,0,36,23,7,0,,0.0,0.0,,73.6
小林慎平,2021-03,富士通カワサキレッドスピリッツ,6,6,1,2,7,0,0,0,,,0,0,0,0,0,0,0,0,29,17,7,0,,0.0,0.0,,70.7
小林洸,2020-10,サフィルヴァ北海道,9,3,1,1,3,0,0,0,,,0,0,0,0,4,0,1,2,0,0,0,0,,0.0,0.0,6.2,
小林洸,2020-11,サフィルヴァ北海道,9,4,9,1,9,4,1,1,25.0,0.0,0,0,0,0,11,0,4,2,8,2,3,1,,0.11,0.0,-4.5,43.8
小林洸,2020-12,サフィルヴァ北海道,9,1,6,0,4,5,1,0,20.0,20.0,0,0,0,0,4,0,2,1,3,2,0,1,,0.25,0.0,-6.2,66.7
小林洸,2021-02,サフィルヴァ北海道,9,3,6,1,5,4,2,0,50.0,50.0,1,0,0,0,5,0,3,1,1,1,0,2,0.0,0.4,0.0,-10.0,100.0
小林空,2020-10,きんでんトリニティーブリッツ,21,1,3,0,3,20,7,1,35.0,30.0,4,1,0,1,12,2,1,4,0,0,0,10,25.0,2.33,0.33,22.9,
小野宙,2021-02,富士通カワサキレッドスピリッツ,15,6,0,2,2,0,0,0,,,0,0,0,0,4,0,0,1,0,0,0,0,,0.0,0.0,6.2,
尾木将,2020-10,富士通カワサキレッドスピリッツ,19,3,0,1,1,0,0,0,,,0,0,0,0,0,0,0,0,2,1,1,0,,0.0,0.0,,75.0
尾木将,2020-11,富士通カワサキレッドスピリッツ,19,21,2,7,15,3,2,0,66.7,66.7,0,0,0,1,22,2,6,4,7,3,1,5,,0.13,0.07,6.8,50.0
尾木将,2020-12,富士通カワサキレッドスピリッツ,19,6,0,2,5,0,0,0,,,0,0,0,0,7,0,1,3,0,0,0,0,,0.0,0.0,7.1,
尾木将,2021-01,富士通カワサキレッドスピリッツ,19,9,2,3,6,0,0,0,,,0,0,0,0,11,1,3,3,0,0,0,1,,0.0,0.0,9.1,
尾木将,2021-02,富士通カワサキレッドスピリッツ,19,15,0,5,11,2,1,0,50.0,50.0,2,1,0,0,19,0,6,6,4,2,0,1,50.0,0.09,0.0,0.0,50.0
尾木将,2021-03,富士通カワサキレッドスピリッツ,19,6,1,2,5,0,0,0,,,0,0,0,0,8,0,2,2,2,0,1,0,,0.0,0.0,0.0,25.0
尾松航洋,2020-11,きんでんトリニティーブリッツ,2,2,6,0,6,0,0,0,,,0,0,0,0,8,1,2,2,0,0,0,1,,0.0,0.0,12.5,
尾松航洋,2020-12,きんでんトリニティーブリッツ,2,3,4,1,7,0,0,0,,,0,0,0,0,11,0,2,1,0,0,0,0,,0.0,0.0,-2.3,
山下道生,2020-11,東京ヴェルディ,14,9,10,3,13,42,19,2,45.2,40.5,0,0,0,4,34,1,6,8,0,0,0,24,,1.46,0.31,4.4,
山下道生,2020-12,東京ヴェルディ,14,10,6,3,15,40,14,3,35.0,27.5,0,0,0,9,43,2,8,11,3,1,1,25,,0.93,0.6,6.4,50.0
山下道生,2021-01,東京ヴェルディ,14,0,6,0,6,16,9,0,56.2,56.2,0,0,0,2,17,0,3,5,2,0,0,11,,1.5,0.33,2.9,0.0
山口功太郎,2020-11,ヴォレアス北海道,2,18,4,6,10,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
山口功太郎,2020-12,ヴォレアス北海道,2,6,1,2,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
山口功太郎,2021-02,ヴォレアス北海道,2,9,3,3,6,0,0,0,,,0,0,0,0,13,0,0,4,0,0,0,0,,0.0,0.0,7.7,
